id,eventId,siteUnitNumber,bathingSite,eventStart,eventStop,duration,activity,associatedSiteId,outfallName,isImpacting
80554817,670632,12551,HERNE BAY,2022-11-16T20:30:00,2022-11-17T05:00:00,510,Under Review ,109677,EDDINGTON LANE HERNE BAY NO1,False
80556346,669915,12605,STOKES BAY,2022-11-16T17:42:00,2022-11-17T04:52:00,670,Under Review ,109718,GREEN CRESCENT GOSPORT,False
80556353,669915,12606,LEE-ON-SOLENT,2022-11-16T17:42:00,2022-11-17T04:52:00,670,Under Review ,109718,GREEN CRESCENT GOSPORT,False
80558663,671594,12583,SALTDEAN,2022-11-17T03:45:00,2022-11-17T04:20:19,35,Under Review - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80559387,671594,12582,SEAFORD,2022-11-17T03:45:00,2022-11-17T04:20:19,35,Under Review - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80564014,669748,12618,RYDE,2022-11-16T16:29:00,2022-11-17T04:00:00,691,Under Review ,109780,LADIES WALK BINSTEAD,False
80562758,670100,12593,FELPHAM,2022-11-16T18:15:00,2022-11-17T04:00:00,585,Under Review ,109970,CHICHESTER ROAD BOGNOR,False
80561112,670100,12594,BOGNOR REGIS EAST,2022-11-16T18:15:00,2022-11-17T04:00:00,585,Under Review ,109970,CHICHESTER ROAD BOGNOR,False
80560466,670100,12595,BOGNOR REGIS (ALDWICK),2022-11-16T18:15:00,2022-11-17T04:00:00,585,Under Review ,109970,CHICHESTER ROAD BOGNOR,False
80569447,671215,12549,HERNE BAY CENTRAL,2022-11-17T00:48:00,2022-11-17T04:00:00,192,Under Review ,111724,GAINSBOROUGH DRIVE HERNE BAY,False
80569448,671215,12551,HERNE BAY,2022-11-17T00:48:00,2022-11-17T04:00:00,192,Under Review ,111724,GAINSBOROUGH DRIVE HERNE BAY,False
80567538,671255,12547,WEST BEACH WHITSTABLE,2022-11-17T00:59:56,2022-11-17T03:50:39,170,Genuine ,109833,GRASMERE ROAD CHESTFIELD,False
80567357,671255,12548,TANKERTON,2022-11-17T00:59:56,2022-11-17T03:50:39,170,Genuine ,109833,GRASMERE ROAD CHESTFIELD,False
80558467,669884,12606,LEE-ON-SOLENT,2022-11-16T17:14:35,2022-11-17T03:49:33,634,Under Review - Non Impacting,109715,SALTERNS ROAD HILL HEAD,False
80556984,669884,12607,HILLHEAD,2022-11-16T17:14:35,2022-11-17T03:49:33,634,Under Review ,109715,SALTERNS ROAD HILL HEAD,False
80558773,671473,12564,RAMSGATE WESTERN UNDERCLIFFE,2022-11-17T02:00:31,2022-11-17T03:47:50,107,Under Review ,109687,FOADS LANE RAMSGATE,False
80561859,670721,12544,SHEERNESS,2022-11-16T21:30:00,2022-11-17T03:45:00,375,Under Review - Non Impacting,109614,BRIELLE WAY WESTMINSTER,False
80562415,671175,12544,SHEERNESS,2022-11-17T00:30:00,2022-11-17T03:45:00,195,Under Review ,109616,SOUTH STREET QUEENBOROUGH,False
80561707,670917,12589,LANCING BEACH GREEN,2022-11-16T23:00:00,2022-11-17T03:39:37,279,Under Review ,109915,EAST WORTHING NO2,False
80561708,670917,12590,WORTHING,2022-11-16T23:00:00,2022-11-17T03:39:37,279,Under Review ,109915,EAST WORTHING NO2,False
80563414,670049,12619,SEAGROVE,2022-11-16T18:25:00,2022-11-17T03:38:00,553,Genuine - Non Impacting,109785,SIMEON STREET RYDE,False
80563437,670049,12618,RYDE,2022-11-16T18:25:00,2022-11-17T03:38:00,553,Genuine ,109785,SIMEON STREET RYDE,False
80561672,671807,12601,BEACHLANDS CENTRAL,2022-11-17T03:15:00,2022-11-17T03:30:00,15,Not Genuine ,109823,FORT CUMBERLAND NO1,False
80558839,670890,12575,HASTINGS PELHAM BEACH,2022-11-16T22:55:59,2022-11-17T03:30:00,274,Under Review - Non Impacting,109981,ROCK A NORE HASTINGS,False
80558840,670890,12576,ST LEONARDS,2022-11-16T22:55:59,2022-11-17T03:30:00,274,Under Review - Non Impacting,109981,ROCK A NORE HASTINGS,False
80557360,671807,12603,EASTNEY,2022-11-17T03:15:00,2022-11-17T03:30:00,15,Not Genuine ,109823,FORT CUMBERLAND NO1,False
80557382,671807,12661,LANGSTONE HARBOUR,2022-11-17T03:15:00,2022-11-17T03:30:00,15,Not Genuine ,109823,FORT CUMBERLAND NO1,False
80557383,671807,12604,SOUTHSEA EAST,2022-11-17T03:15:00,2022-11-17T03:30:00,15,Not Genuine ,109823,FORT CUMBERLAND NO1,False
80556529,671807,12602,BEACHLANDS WEST,2022-11-17T03:15:00,2022-11-17T03:30:00,15,Not Genuine ,109823,FORT CUMBERLAND NO1,False
80563429,669991,12661,LANGSTONE HARBOUR,2022-11-16T18:02:25,2022-11-17T03:09:19,546,Not Genuine ,109772,BUDDS FARM HAVANT NO1,False
80563961,669832,12618,RYDE,2022-11-16T16:46:54,2022-11-17T03:05:40,618,Under Review ,109787,SALTERNS ROAD SEAVIEW,False
80563971,669832,12620,ST HELENS,2022-11-16T16:46:54,2022-11-17T03:05:40,618,Under Review ,109787,SALTERNS ROAD SEAVIEW,False
80563078,669832,12619,SEAGROVE,2022-11-16T16:46:54,2022-11-17T03:05:40,618,Under Review ,109787,SALTERNS ROAD SEAVIEW,False
80562376,670010,12620,ST HELENS,2022-11-16T17:15:00,2022-11-17T03:00:00,585,Under Review - Non Impacting,102971,SPRING VALE,False
80561380,670010,12619,SEAGROVE,2022-11-16T17:15:00,2022-11-17T03:00:00,585,Under Review - Non Impacting,102971,SPRING VALE,False
80558728,670754,12572,LITTLESTONE,2022-11-16T21:56:09,2022-11-17T03:00:00,303,Under Review ,109907,QUEENS ROAD NEW ROMNEY,False
80556638,670010,12618,RYDE,2022-11-16T17:15:00,2022-11-17T03:00:00,585,Under Review - Non Impacting,102971,SPRING VALE,False
80570906,670754,12571,ST MARYS BAY (KENT),2022-11-16T21:56:09,2022-11-17T03:00:00,303,Under Review - Non Impacting,109907,QUEENS ROAD NEW ROMNEY,False
80559386,671578,12582,SEAFORD,2022-11-17T01:59:12,2022-11-17T02:45:00,45,Under Review - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80558662,671578,12583,SALTDEAN,2022-11-17T01:59:12,2022-11-17T02:45:00,45,Under Review - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80557027,671441,12569,HYTHE,2022-11-17T02:33:26,2022-11-17T02:40:41,7,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80557317,671441,12568,SANDGATE,2022-11-17T02:33:26,2022-11-17T02:40:41,7,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80571280,671272,12561,BROADSTAIRS STONE BAY,2022-11-17T01:31:00,2022-11-17T02:35:00,64,Genuine ,109673,MARGATE NO1,False
80567314,671272,12560,JOSS BAY BROADSTAIRS,2022-11-17T01:31:00,2022-11-17T02:35:00,64,Genuine ,109673,MARGATE NO1,False
80563696,671272,12557,MARGATE FULSAM ROCK,2022-11-17T01:31:00,2022-11-17T02:35:00,64,Genuine ,109673,MARGATE NO1,False
80563697,671272,12558,WALPOLE BAY MARGATE,2022-11-17T01:31:00,2022-11-17T02:35:00,64,Genuine ,109673,MARGATE NO1,False
80563709,671272,12556,MARGATE THE BAY,2022-11-17T01:31:00,2022-11-17T02:35:00,64,Genuine ,109673,MARGATE NO1,False
80563710,671272,12559,BOTANY BAY BROADSTAIRS,2022-11-17T01:31:00,2022-11-17T02:35:00,64,Genuine ,109673,MARGATE NO1,False
80556896,670003,12619,SEAGROVE,2022-11-16T16:21:31,2022-11-17T02:30:00,608,Under Review - Non Impacting,102971,SPRING VALE,False
80557135,670003,12618,RYDE,2022-11-16T16:21:31,2022-11-17T02:30:00,608,Under Review - Non Impacting,102971,SPRING VALE,False
80558958,670003,12620,ST HELENS,2022-11-16T16:21:31,2022-11-17T02:30:00,608,Under Review - Non Impacting,102971,SPRING VALE,False
80561759,669730,12620,ST HELENS,2022-11-16T16:09:59,2022-11-17T02:29:00,619,Genuine ,109938,THE POINT BEMBRIDGE,False
80561121,669730,12619,SEAGROVE,2022-11-16T16:09:59,2022-11-17T02:29:00,619,Genuine - Non Impacting,109938,THE POINT BEMBRIDGE,False
80561122,669730,12621,BEMBRIDGE,2022-11-16T16:09:59,2022-11-17T02:29:00,619,Genuine - Non Impacting,109938,THE POINT BEMBRIDGE,False
80556154,671069,12567,FOLKESTONE,2022-11-16T23:53:40,2022-11-17T02:22:46,149,Under Review - Non Impacting,109794,GRANVILLE PARADE SANDGATE,False
80556175,671069,12568,SANDGATE,2022-11-16T23:53:40,2022-11-17T02:22:46,149,Under Review - Non Impacting,109794,GRANVILLE PARADE SANDGATE,False
80555243,671188,12564,RAMSGATE WESTERN UNDERCLIFFE,2022-11-17T00:44:09,2022-11-17T02:15:00,90,Under Review ,109685,MILITARY ROAD RAMSGATE NO1,False
80554796,671188,12563,RAMSGATE SANDS,2022-11-17T00:44:09,2022-11-17T02:15:00,90,Under Review ,109685,MILITARY ROAD RAMSGATE NO1,False
80554802,671188,12562,BROADSTAIRS VIKING BAY,2022-11-17T00:44:09,2022-11-17T02:15:00,90,Under Review ,109685,MILITARY ROAD RAMSGATE NO1,False
80567394,671576,12560,JOSS BAY BROADSTAIRS,2022-11-17T01:31:25,2022-11-17T02:13:43,42,Genuine ,110673,BROADSTAIRS SSO 1,False
80567395,671576,12562,BROADSTAIRS VIKING BAY,2022-11-17T01:31:25,2022-11-17T02:13:43,42,Genuine ,110673,BROADSTAIRS SSO 1,False
80567169,671576,12561,BROADSTAIRS STONE BAY,2022-11-17T01:31:25,2022-11-17T02:13:43,42,Genuine ,110673,BROADSTAIRS SSO 1,False
80567188,671576,12559,BOTANY BAY BROADSTAIRS,2022-11-17T01:31:25,2022-11-17T02:13:43,42,Genuine ,110673,BROADSTAIRS SSO 1,False
80570998,671212,12582,SEAFORD,2022-11-16T23:15:00,2022-11-17T02:00:00,165,Under Review ,110043,WEST PIER NEWHAVEN,False
80556336,670001,12607,HILLHEAD,2022-11-16T18:23:41,2022-11-17T02:00:00,456,Under Review - Non Impacting,109751,HOOK PARK NO.1,False
80555518,672125,12617,COWES,2022-11-17T01:40:00,2022-11-17T01:57:00,17,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80555774,672125,12616,GURNARD,2022-11-17T01:40:00,2022-11-17T01:57:00,17,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80557031,671436,12569,HYTHE,2022-11-17T01:44:46,2022-11-17T01:52:17,7,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80557321,671436,12568,SANDGATE,2022-11-17T01:44:46,2022-11-17T01:52:17,7,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80555373,671120,12551,HERNE BAY,2022-11-17T00:15:00,2022-11-17T01:45:40,90,Under Review ,109678,EDDINGTON LANE HERNE BAY NO2,False
80555374,671120,12549,HERNE BAY CENTRAL,2022-11-17T00:15:00,2022-11-17T01:45:40,90,Under Review ,109678,EDDINGTON LANE HERNE BAY NO2,False
80570416,670199,12591,LITTLEHAMPTON,2022-11-17T01:27:00,2022-11-17T01:45:00,18,Genuine ,115703,STATION ROAD RUSTINGTON,False
80555773,669722,12616,GURNARD,2022-11-16T15:55:00,2022-11-17T01:24:00,569,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80555517,669722,12617,COWES,2022-11-16T15:55:00,2022-11-17T01:24:00,569,Genuine - Non Impacting,109700,MARKET HILL COWES,False
80557030,671431,12569,HYTHE,2022-11-17T01:14:12,2022-11-17T01:21:42,7,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80557320,671431,12568,SANDGATE,2022-11-17T01:14:12,2022-11-17T01:21:42,7,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80559384,670386,12582,SEAFORD,2022-11-16T18:30:13,2022-11-17T01:17:14,407,Under Review - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80558660,670386,12583,SALTDEAN,2022-11-16T18:30:13,2022-11-17T01:17:14,407,Under Review - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80562755,670180,12579,PEVENSEY BAY,2022-11-16T18:39:27,2022-11-17T01:15:00,395,Under Review - Non Impacting,109889,RATTLE ROAD WESTHAM,False
80559041,671574,12548,TANKERTON,2022-11-17T00:43:29,2022-11-17T01:13:33,30,Genuine - Non Impacting,109831,TANKERTON CIRCUS,False
80555873,671574,12547,WEST BEACH WHITSTABLE,2022-11-17T00:43:29,2022-11-17T01:13:33,30,Genuine - Non Impacting,109831,TANKERTON CIRCUS,False
80570530,670545,12582,SEAFORD,2022-11-16T20:54:29,2022-11-17T01:08:00,253,Under Review - Non Impacting,110046,BEACH ROAD NEWHAVEN,False
80556195,669740,12605,STOKES BAY,2022-11-16T16:23:23,2022-11-17T01:00:00,516,Under Review ,109822,PIER ROAD SOUTHSEA,False
80559141,669740,12604,SOUTHSEA EAST,2022-11-16T16:23:23,2022-11-17T01:00:00,516,Under Review ,109822,PIER ROAD SOUTHSEA,False
80557029,671426,12569,HYTHE,2022-11-17T00:43:54,2022-11-17T00:53:20,9,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80557319,671426,12568,SANDGATE,2022-11-17T00:43:54,2022-11-17T00:53:20,9,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80570693,671423,12567,FOLKESTONE,2022-11-17T00:19:26,2022-11-17T00:45:00,25,Under Review ,110162,FOLKESTONE JUNCTION,False
80555495,669729,12611,CHRISTCHURCH BAY,2022-11-16T16:08:51,2022-11-17T00:43:47,514,Under Review - Non Impacting,109801,BECTON LANE BARTON ON SEA,False
80555488,669729,12610,MILFORD-ON-SEA,2022-11-16T16:08:51,2022-11-17T00:43:47,514,Under Review - Non Impacting,109801,BECTON LANE BARTON ON SEA,False
80555489,669729,12612,HIGHCLIFFE,2022-11-16T16:08:51,2022-11-17T00:43:47,514,Under Review - Non Impacting,109801,BECTON LANE BARTON ON SEA,False
80557117,671158,12569,HYTHE,2022-11-17T00:04:11,2022-11-17T00:38:08,33,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80557333,671158,12568,SANDGATE,2022-11-17T00:04:11,2022-11-17T00:38:08,33,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80571536,670117,12600,EASTOKE,2022-11-16T18:46:00,2022-11-17T00:36:00,350,Under Review ,109775,GREEN LANE HAYLING ISLAND,False
80571561,670117,12601,BEACHLANDS CENTRAL,2022-11-16T18:46:00,2022-11-17T00:36:00,350,Under Review ,109775,GREEN LANE HAYLING ISLAND,False
80571606,670117,12602,BEACHLANDS WEST,2022-11-16T18:46:00,2022-11-17T00:36:00,350,Under Review ,109775,GREEN LANE HAYLING ISLAND,False
80560474,671097,12614,TOTLAND BAY,2022-11-16T17:15:00,2022-11-17T00:25:00,430,Genuine - Non Impacting,109657,THE PROMENADE TOTLAND PIER NO2,False
80560011,671097,12615,COLWELL BAY,2022-11-16T17:15:00,2022-11-17T00:25:00,430,Genuine - Non Impacting,109657,THE PROMENADE TOTLAND PIER NO2,False
80570910,669939,12617,COWES,2022-11-16T17:31:57,2022-11-17T00:24:12,412,Under Review - Non Impacting,111069,MEDHAM FARM NORTHWOOD,False
80570897,669939,12616,GURNARD,2022-11-16T17:31:57,2022-11-17T00:24:12,412,Under Review - Non Impacting,111069,MEDHAM FARM NORTHWOOD,False
80570799,670823,12560,JOSS BAY BROADSTAIRS,2022-11-16T22:04:46,2022-11-17T00:22:44,137,Genuine ,109674,MARGATE NO2,False
80570781,670823,12558,WALPOLE BAY MARGATE,2022-11-16T22:04:46,2022-11-17T00:22:44,137,Genuine ,109674,MARGATE NO2,False
80570786,670823,12557,MARGATE FULSAM ROCK,2022-11-16T22:04:46,2022-11-17T00:22:44,137,Genuine ,109674,MARGATE NO2,False
80571515,670823,12559,BOTANY BAY BROADSTAIRS,2022-11-16T22:04:46,2022-11-17T00:22:44,137,Genuine ,109674,MARGATE NO2,False
80556530,670044,12602,BEACHLANDS WEST,2022-11-16T18:15:00,2022-11-17T00:15:00,360,Genuine - Non Impacting,109823,FORT CUMBERLAND NO1,False
80557387,670044,12661,LANGSTONE HARBOUR,2022-11-16T18:15:00,2022-11-17T00:15:00,360,Genuine ,109823,FORT CUMBERLAND NO1,False
80557388,670044,12604,SOUTHSEA EAST,2022-11-16T18:15:00,2022-11-17T00:15:00,360,Genuine - Non Impacting,109823,FORT CUMBERLAND NO1,False
80557362,670044,12603,EASTNEY,2022-11-16T18:15:00,2022-11-17T00:15:00,360,Genuine - Non Impacting,109823,FORT CUMBERLAND NO1,False
80561674,670044,12601,BEACHLANDS CENTRAL,2022-11-16T18:15:00,2022-11-17T00:15:00,360,Genuine - Non Impacting,109823,FORT CUMBERLAND NO1,False
80563580,669815,12619,SEAGROVE,2022-11-16T16:40:26,2022-11-17T00:15:00,454,Under Review ,109790,GREAT PRESTON ROAD RYDE,False
80563662,669815,12618,RYDE,2022-11-16T16:40:26,2022-11-17T00:15:00,454,Under Review ,109790,GREAT PRESTON ROAD RYDE,False
80557499,670484,12583,SALTDEAN,2022-11-16T19:45:00,2022-11-17T00:13:21,268,Under Review ,109955,PORTOBELLO BRIGHTON NO1,False
80562043,670876,12575,HASTINGS PELHAM BEACH,2022-11-16T22:43:19,2022-11-17T00:02:37,79,Under Review ,109950,ST HELENS DOWN HASTINGS,False
80562044,670876,12576,ST LEONARDS,2022-11-16T22:43:19,2022-11-17T00:02:37,79,Under Review - Non Impacting,109950,ST HELENS DOWN HASTINGS,False
80555375,670893,12551,HERNE BAY,2022-11-16T22:57:56,2022-11-17T00:00:00,62,Under Review ,109678,EDDINGTON LANE HERNE BAY NO2,False
80555376,670893,12549,HERNE BAY CENTRAL,2022-11-16T22:57:56,2022-11-17T00:00:00,62,Under Review ,109678,EDDINGTON LANE HERNE BAY NO2,False
80557318,671067,12568,SANDGATE,2022-11-16T23:46:35,2022-11-16T23:54:23,7,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80557028,671067,12569,HYTHE,2022-11-16T23:46:35,2022-11-16T23:54:23,7,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80563711,670824,12556,MARGATE THE BAY,2022-11-16T22:04:51,2022-11-16T23:48:06,103,Genuine ,109673,MARGATE NO1,False
80563712,670824,12559,BOTANY BAY BROADSTAIRS,2022-11-16T22:04:51,2022-11-16T23:48:06,103,Genuine ,109673,MARGATE NO1,False
80563698,670824,12557,MARGATE FULSAM ROCK,2022-11-16T22:04:51,2022-11-16T23:48:06,103,Genuine ,109673,MARGATE NO1,False
80563699,670824,12558,WALPOLE BAY MARGATE,2022-11-16T22:04:51,2022-11-16T23:48:06,103,Genuine ,109673,MARGATE NO1,False
80571286,670824,12561,BROADSTAIRS STONE BAY,2022-11-16T22:04:51,2022-11-16T23:48:06,103,Genuine ,109673,MARGATE NO1,False
80567315,670824,12560,JOSS BAY BROADSTAIRS,2022-11-16T22:04:51,2022-11-16T23:48:06,103,Genuine ,109673,MARGATE NO1,False
80570684,670610,12601,BEACHLANDS CENTRAL,2022-11-16T21:16:09,2022-11-16T23:36:20,140,Under Review - Non Impacting,109823,FORT CUMBERLAND NO1,False
80561853,670610,12603,EASTNEY,2022-11-16T21:16:09,2022-11-16T23:36:20,140,Under Review - Non Impacting,109823,FORT CUMBERLAND NO1,False
80560043,670610,12602,BEACHLANDS WEST,2022-11-16T21:16:09,2022-11-16T23:36:20,140,Under Review - Non Impacting,109823,FORT CUMBERLAND NO1,False
80559484,670610,12661,LANGSTONE HARBOUR,2022-11-16T21:16:09,2022-11-16T23:36:20,140,Under Review ,109823,FORT CUMBERLAND NO1,False
80559485,670610,12604,SOUTHSEA EAST,2022-11-16T21:16:09,2022-11-16T23:36:20,140,Under Review - Non Impacting,109823,FORT CUMBERLAND NO1,False
80559499,670007,12661,LANGSTONE HARBOUR,2022-11-16T17:11:08,2022-11-16T23:30:00,378,Under Review ,109817,MAINLAND DRAYTON,False
80559348,670825,12546,LEYSDOWN,2022-11-16T22:09:57,2022-11-16T23:30:00,80,Under Review ,109613,BARROWS BROOK EASTCHURCH,False
80569449,670501,12549,HERNE BAY CENTRAL,2022-11-16T20:26:00,2022-11-16T23:10:00,164,Under Review ,111724,GAINSBOROUGH DRIVE HERNE BAY,False
80569450,670501,12551,HERNE BAY,2022-11-16T20:26:00,2022-11-16T23:10:00,164,Under Review ,111724,GAINSBOROUGH DRIVE HERNE BAY,False
80561703,671211,12590,WORTHING,2022-11-16T22:30:19,2022-11-16T23:01:48,31,Under Review ,109919,SOMPTING ROAD WORTHING,False
80561704,671211,12589,LANCING BEACH GREEN,2022-11-16T22:30:19,2022-11-16T23:01:48,31,Under Review ,109919,SOMPTING ROAD WORTHING,False
80558655,670861,12583,SALTDEAN,2022-11-16T22:43:12,2022-11-16T23:00:00,16,Under Review ,109955,PORTOBELLO BRIGHTON NO1,False
80564157,670476,12618,RYDE,2022-11-16T20:23:00,2022-11-16T22:45:01,142,Genuine - Non Impacting,109784,PARK ROAD RYDE,False
80571027,670476,12619,SEAGROVE,2022-11-16T20:23:00,2022-11-16T22:45:01,142,Genuine - Non Impacting,109784,PARK ROAD RYDE,False
80570959,670719,12606,LEE-ON-SOLENT,2022-11-16T21:29:03,2022-11-16T22:40:18,71,Under Review - Non Impacting,109733,QUEENS ROAD LEE ON THE SOLENT,False
80570506,670719,12605,STOKES BAY,2022-11-16T21:29:03,2022-11-16T22:40:18,71,Under Review - Non Impacting,109733,QUEENS ROAD LEE ON THE SOLENT,False
80557018,670719,12607,HILLHEAD,2022-11-16T21:29:03,2022-11-16T22:40:18,71,Under Review - Non Impacting,109733,QUEENS ROAD LEE ON THE SOLENT,False
80555381,670639,12551,HERNE BAY,2022-11-16T21:00:00,2022-11-16T22:30:48,90,Under Review ,109678,EDDINGTON LANE HERNE BAY NO2,False
80555382,670639,12549,HERNE BAY CENTRAL,2022-11-16T21:00:00,2022-11-16T22:30:48,90,Under Review ,109678,EDDINGTON LANE HERNE BAY NO2,False
80555056,670730,12617,COWES,2022-11-16T21:42:25,2022-11-16T22:30:00,47,Under Review ,109704,EGYPT POINT COWES,False
80554913,670730,12616,GURNARD,2022-11-16T21:42:25,2022-11-16T22:30:00,47,Under Review - Non Impacting,109704,EGYPT POINT COWES,False
80558656,670226,12583,SALTDEAN,2022-11-16T19:40:46,2022-11-16T22:30:00,169,Under Review ,109955,PORTOBELLO BRIGHTON NO1,False
80558797,670436,12575,HASTINGS PELHAM BEACH,2022-11-16T20:12:59,2022-11-16T22:30:00,137,Under Review - Non Impacting,109981,ROCK A NORE HASTINGS,False
80558798,670436,12576,ST LEONARDS,2022-11-16T20:12:59,2022-11-16T22:30:00,137,Under Review - Non Impacting,109981,ROCK A NORE HASTINGS,False
80563116,670615,12661,LANGSTONE HARBOUR,2022-11-16T21:19:53,2022-11-16T22:26:47,66,Under Review ,109818,KIRTLEY CLOSE DRAYTON,False
80557038,670801,12569,HYTHE,2022-11-16T22:13:05,2022-11-16T22:20:30,7,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80557328,670801,12568,SANDGATE,2022-11-16T22:13:05,2022-11-16T22:20:30,7,Not Genuine ,109896,RANGE ROAD HYTHE K SHORT,False
80555835,670773,12544,SHEERNESS,2022-11-16T21:45:00,2022-11-16T22:15:00,30,Under Review ,109869,GRAIN NO2,False
80562417,670897,12544,SHEERNESS,2022-11-16T21:00:00,2022-11-16T22:15:00,75,Under Review ,109616,SOUTH STREET QUEENBOROUGH,False
80562035,670269,12575,HASTINGS PELHAM BEACH,2022-11-16T19:30:00,2022-11-16T22:15:00,165,Under Review ,109899,SEASIDE ROAD HASTINGS,False
80562036,670269,12576,ST LEONARDS,2022-11-16T19:30:00,2022-11-16T22:15:00,165,Under Review ,109899,SEASIDE ROAD HASTINGS,False
80555254,670613,12617,COWES,2022-11-16T21:18:51,2022-11-16T22:14:41,55,Under Review - Non Impacting,109707,MEDINA ROAD COWES,False
80554742,670613,12616,GURNARD,2022-11-16T21:18:51,2022-11-16T22:14:41,55,Under Review - Non Impacting,109707,MEDINA ROAD COWES,False
80559284,669865,12582,SEAFORD,2022-11-16T17:14:00,2022-11-16T22:14:00,300,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80557561,669865,12583,SALTDEAN,2022-11-16T17:14:00,2022-11-16T22:14:00,300,Genuine - Non Impacting,109957,PORTOBELLO BRIGHTON NO2,False
80558528,670742,12616,GURNARD,2022-11-16T21:49:54,2022-11-16T21:56:27,6,Under Review ,109703,CASTLE STREET COWES,False
80561687,670742,12617,COWES,2022-11-16T21:49:54,2022-11-16T21:56:27,6,Under Review ,109703,CASTLE STREET COWES,False
80562275,669968,12581,BIRLING GAP,2022-11-16T17:14:54,2022-11-16T21:50:21,275,Under Review ,109936,EAST DEAN,False
80564263,670276,12606,LEE-ON-SOLENT,2022-11-16T19:37:04,2022-11-16T21:49:38,132,Under Review ,109732,PEEL COMMON,False
80561840,670276,12603,EASTNEY,2022-11-16T19:37:04,2022-11-16T21:49:38,132,Under Review - Non Impacting,109732,PEEL COMMON,False
80561841,670276,12605,STOKES BAY,2022-11-16T19:37:04,2022-11-16T21:49:38,132,Under Review - Non Impacting,109732,PEEL COMMON,False
80556165,670276,12604,SOUTHSEA EAST,2022-11-16T19:37:04,2022-11-16T21:49:38,132,Under Review - Non Impacting,109732,PEEL COMMON,False
